"x","y","ASH","BEECH","BIRCH","ELM","HEMLOCK","MAPLE","OAK","OTHER.CONIFER","OTHER.HARDWOOD","PINE","SPRUCE","TAMARACK"
"4783",141000,878000,0,0,0,0,0,0,0,0,0,0,0,0
"4784",141000,886000,1,0,0,11,0,5,30,0,23,0,0,0
"4785",141000,894000,9,0,2,21,0,27,25,0,25,0,0,0
"4786",141000,902000,5,0,0,22,0,15,35,0,37,0,0,0
"4787",141000,910000,2,0,0,16,0,5,12,0,20,0,0,0
"4788",141000,918000,0,0,0,2,0,0,18,0,3,0,0,0
"4789",141000,926000,0,0,0,3,0,0,37,0,13,0,0,0
"4790",141000,934000,0,0,0,0,0,0,3,0,6,0,0,0
"4791",141000,942000,0,0,0,4,0,0,11,0,10,0,0,0
"4792",141000,950000,1,0,0,1,0,0,6,0,14,0,0,0
"4793",141000,958000,8,0,0,22,0,0,25,0,70,0,0,0
"4794",141000,966000,2,0,0,14,0,0,20,0,72,0,0,0
"4795",141000,974000,4,0,0,12,0,0,20,0,71,0,0,0
"4796",141000,982000,2,0,0,28,0,1,7,0,99,0,0,0
"4797",141000,990000,6,0,0,31,0,0,24,0,69,0,0,0
"4798",141000,998000,6,0,0,39,0,1,32,0,52,0,0,0
"4799",141000,1006000,7,0,0,42,0,0,31,0,58,0,0,0
"4800",141000,1014000,20,0,1,28,0,11,23,0,45,0,0,0
"4801",141000,1022000,7,0,3,24,0,13,17,0,46,0,0,2
"4802",141000,1030000,2,0,1,17,0,1,51,0,54,0,0,6
"4803",141000,1038000,0,0,0,0,0,0,61,0,20,0,0,4
"4804",141000,1046000,0,0,0,3,0,0,84,0,14,0,0,7
"4805",141000,1054000,0,0,0,3,0,1,71,0,27,0,0,2
"4806",141000,1062000,9,0,4,18,0,4,46,0,27,0,0,7
"4807",141000,1070000,10,0,6,5,0,44,19,0,22,0,0,38
"4808",141000,1078000,7,0,5,16,0,49,22,0,26,0,0,13
"4809",141000,1086000,14,0,4,13,0,12,52,0,25,0,0,6
"4810",141000,1094000,7,0,3,8,0,2,71,0,25,0,0,8
"4811",141000,1102000,2,0,2,4,0,6,70,0,20,7,0,2
"4812",141000,1110000,2,0,5,3,0,2,51,0,31,19,0,16
"4813",141000,1118000,1,0,9,5,0,4,16,0,16,71,0,20
"4814",141000,1126000,2,0,24,3,0,5,20,0,26,32,0,26
"4815",141000,1134000,2,0,18,5,0,16,36,0,20,36,0,1
"4816",141000,1142000,2,0,5,0,0,0,26,0,24,67,0,12
"4817",141000,1150000,0,0,5,0,0,0,16,2,13,80,0,9
"4818",141000,1158000,1,0,16,1,0,3,18,1,25,30,8,34
"4819",141000,1166000,2,0,14,5,0,8,26,9,24,32,8,8
"4820",141000,1174000,1,0,35,2,0,1,4,14,30,13,8,33
"4821",141000,1182000,4,0,33,2,0,3,8,6,31,39,6,18
"4822",141000,1190000,1,0,6,2,0,0,1,8,6,67,9,35
"4823",141000,1198000,3,0,5,1,0,6,14,3,11,75,6,6
"4824",141000,1206000,2,0,8,0,0,0,7,3,10,71,2,20
"4825",141000,1214000,0,0,5,0,0,2,3,0,12,56,1,3
"4826",141000,1222000,0,0,15,0,0,3,7,0,29,58,1,2
"4827",141000,1230000,0,0,12,0,0,0,6,0,46,53,0,6
"4828",141000,1238000,0,0,6,3,0,0,5,2,31,33,1,9
"4829",141000,1246000,1,0,5,4,0,0,11,7,31,36,4,20
"4830",141000,1254000,1,0,3,4,0,16,18,15,37,41,3,3
"4831",141000,1262000,1,0,7,2,0,4,17,0,9,94,0,5
"4832",141000,1270000,1,0,3,1,0,0,8,1,17,67,3,8
"4833",141000,1278000,2,0,9,3,0,4,10,1,19,72,1,9
"4834",141000,1286000,1,0,13,2,0,0,2,17,10,39,10,26
"4835",141000,1294000,3,0,25,4,0,3,1,19,13,13,14,27
"4836",141000,1302000,1,0,26,4,0,7,1,6,29,27,14,23
"4837",141000,1310000,1,0,32,11,0,4,2,41,2,18,8,25
"4838",141000,1318000,7,0,14,4,0,0,2,30,4,15,12,16
"4839",141000,1326000,0,0,0,0,0,0,0,2,0,0,0,0
"4840",141000,1334000,3,0,12,6,0,1,4,5,18,17,2,4
"4841",141000,1342000,0,0,3,0,0,0,1,2,8,6,0,0
"4842",141000,1350000,0,0,0,0,0,0,0,0,2,0,0,10
"4843",141000,1358000,0,0,0,0,0,0,0,0,0,0,7,114
"4844",141000,1366000,0,0,0,0,0,0,0,0,0,0,7,110
"4845",141000,1374000,0,0,3,0,0,0,0,4,1,0,18,118
"4846",141000,1382000,3,0,2,1,0,0,0,7,11,2,47,75
"4847",141000,1390000,3,0,5,1,0,0,0,14,12,12,42,55
"4848",141000,1398000,0,0,0,0,0,0,0,10,9,58,19,48
"4849",141000,1406000,0,0,3,0,0,0,0,17,7,26,17,73
"4850",141000,1414000,2,0,1,0,0,0,0,20,9,27,22,47
"4851",141000,1422000,2,0,5,0,0,0,0,30,18,16,14,55
"4852",141000,1430000,3,0,9,0,0,0,0,20,7,0,29,78
"4853",141000,1438000,2,0,5,1,0,0,0,8,66,0,13,28
"4854",141000,1446000,0,0,0,0,0,0,0,0,0,0,0,0
"4855",141000,1454000,0,0,0,0,0,0,0,0,0,0,0,0
"4856",141000,1462000,2,0,0,2,0,0,0,1,2,0,5,18
"4857",141000,1470000,0,0,5,0,0,0,0,6,11,0,63,53
"4858",141000,1478000,0,0,3,0,0,0,0,12,18,0,30,78
"4859",141000,1486000,0,0,4,0,0,0,0,4,19,0,14,11
"4957",149000,830000,0,0,0,0,0,0,0,0,0,0,0,0
"4958",149000,838000,1,0,0,0,0,0,2,0,1,0,0,0
"4959",149000,846000,0,0,0,0,0,0,1,0,0,0,0,0
"4960",149000,854000,0,0,0,0,0,0,0,0,0,0,0,0
"4961",149000,862000,0,0,0,0,0,0,0,0,0,0,0,0
"4962",149000,870000,1,0,0,0,0,0,4,0,1,0,0,0
"4963",149000,878000,0,0,0,2,0,0,24,0,1,0,0,0
"4964",149000,886000,1,0,0,3,0,0,25,0,3,0,0,0
"4965",149000,894000,14,0,1,27,0,12,23,0,25,0,0,0
"4966",149000,902000,12,0,0,50,0,17,20,0,34,0,0,0
"4967",149000,910000,7,0,0,25,0,5,10,0,57,0,0,0
"4968",149000,918000,6,0,0,16,0,1,31,0,28,0,0,0
"4969",149000,926000,2,0,0,12,0,6,47,0,13,0,0,0
"4970",149000,934000,4,0,0,12,0,4,29,0,35,0,0,0
"4971",149000,942000,2,0,3,22,0,7,30,0,39,0,0,0
"4972",149000,950000,14,0,0,27,0,6,14,0,60,0,0,0
"4973",149000,958000,2,0,0,37,0,5,18,0,62,0,0,0
"4974",149000,966000,9,0,0,7,0,0,30,0,86,0,0,0
"4975",149000,974000,1,0,0,17,0,1,42,0,80,0,0,0
"4976",149000,982000,17,0,0,46,0,1,19,0,63,0,0,0
"4977",149000,990000,9,0,1,42,0,11,20,0,55,0,0,0
"4978",149000,998000,15,0,0,52,0,5,19,0,41,0,0,0
"4979",149000,1006000,16,0,0,49,0,16,20,0,36,0,0,1
"4980",149000,1014000,20,0,1,22,0,41,11,0,28,0,0,8
"4981",149000,1022000,4,0,3,19,0,39,17,0,36,0,0,13
"4982",149000,1030000,4,0,0,20,0,8,39,0,36,0,0,4
"4983",149000,1038000,4,0,3,22,0,1,63,0,29,0,0,19
"4984",149000,1046000,0,0,0,1,0,0,97,0,8,0,0,4
"4985",149000,1054000,1,0,0,1,0,0,87,0,22,0,0,0
"4986",149000,1062000,1,0,2,3,0,0,83,0,19,0,0,2
"4987",149000,1070000,3,0,6,8,0,2,60,0,12,0,0,17
"4988",149000,1078000,6,0,2,4,0,4,44,0,12,0,0,1
"4989",149000,1086000,2,0,0,0,0,0,85,0,1,0,0,2
"4990",149000,1094000,0,0,0,1,0,0,91,0,2,0,0,0
"4991",149000,1102000,0,0,0,0,0,0,92,0,15,1,0,4
"4992",149000,1110000,2,0,2,0,0,0,76,0,5,0,0,17
"4993",149000,1118000,0,0,0,0,0,0,65,0,6,20,0,15
"4994",149000,1126000,0,0,0,2,0,0,64,0,2,57,0,5
"4995",149000,1134000,3,0,2,0,0,0,71,0,6,33,0,10
"4996",149000,1142000,6,0,1,2,0,0,12,0,2,86,0,15
"4997",149000,1150000,1,0,3,1,0,0,23,0,8,62,0,5
"4998",149000,1158000,1,0,2,5,0,0,2,1,15,40,7,17
"4999",149000,1166000,2,0,14,3,0,5,20,0,43,47,3,8
"5000",149000,1174000,1,0,9,3,0,1,5,0,22,66,8,27
"5001",149000,1182000,0,0,6,1,0,0,5,2,23,62,6,29
"5002",149000,1190000,0,0,3,0,0,0,0,0,1,108,0,10
"5003",149000,1198000,0,0,4,1,0,0,3,0,3,102,0,8
"5004",149000,1206000,0,0,5,0,0,0,1,0,5,94,0,8
"5005",149000,1214000,2,0,10,3,0,4,9,0,13,57,3,6
"5006",149000,1222000,0,0,11,1,0,3,16,5,25,45,5,21
"5007",149000,1230000,1,0,5,1,0,4,10,2,12,40,1,17
"5008",149000,1238000,0,0,0,0,0,0,14,0,5,25,0,2
"5009",149000,1246000,1,0,4,4,0,6,3,14,18,26,4,26
"5010",149000,1254000,5,0,8,3,0,6,11,0,17,55,0,7
"5011",149000,1262000,0,0,1,0,0,0,8,0,11,46,0,2
"5012",149000,1270000,0,0,5,4,0,5,9,1,6,58,0,6
"5013",149000,1278000,1,0,7,0,0,4,4,3,29,38,0,25
"5014",149000,1286000,0,0,10,7,0,6,3,20,17,33,5,35
"5015",149000,1294000,2,0,23,6,0,1,1,41,8,19,11,20
"5016",149000,1302000,6,0,18,3,0,0,2,14,23,17,16,27
"5017",149000,1310000,1,0,17,4,0,1,1,30,14,25,29,22
"5018",149000,1318000,9,0,14,7,0,0,1,25,10,26,20,30
"5019",149000,1326000,7,0,13,8,0,1,1,14,31,7,14,41
"5020",149000,1334000,2,0,6,0,0,0,1,14,63,12,6,27
"5021",149000,1342000,1,0,0,0,0,0,0,3,3,0,0,1
"5022",149000,1350000,0,0,0,0,0,0,0,0,0,0,0,0
"5023",149000,1358000,0,0,6,0,0,0,0,2,7,0,66,57
"5024",149000,1366000,0,0,0,0,0,0,0,0,0,0,32,77
"5025",149000,1374000,0,0,5,3,0,1,0,6,5,0,16,102
"5026",149000,1382000,0,0,1,0,0,0,0,2,7,1,60,75
"5027",149000,1390000,0,0,1,0,0,0,0,17,18,9,38,45
"5028",149000,1398000,0,0,0,0,0,0,0,22,2,4,13,99
"5029",149000,1406000,1,0,3,0,0,2,0,26,17,25,16,58
"5030",149000,1414000,11,0,8,1,0,0,0,35,14,18,25,46
"5031",149000,1422000,0,0,0,0,0,0,0,23,12,4,15,86
"5032",149000,1430000,2,0,4,1,0,0,1,17,20,2,22,32
"5033",149000,1438000,0,0,8,0,0,0,0,5,29,0,3,3
"5034",149000,1446000,0,0,0,0,0,0,0,0,0,0,0,0
"5035",149000,1454000,0,0,0,0,0,0,0,0,0,0,0,0
"5036",149000,1462000,0,0,2,0,0,0,0,1,0,0,2,3
"5037",149000,1470000,3,0,7,0,0,0,0,8,5,0,37,45
"5038",149000,1478000,1,0,5,0,0,0,0,18,23,0,27,61
"5137",157000,830000,0,0,0,0,0,0,0,0,0,0,0,0
"5138",157000,838000,0,0,0,0,0,0,0,0,0,0,0,0
"5139",157000,846000,2,0,0,1,0,0,0,0,1,0,0,0
"5140",157000,854000,0,0,0,0,0,0,0,0,2,0,0,0
"5141",157000,862000,0,0,0,4,0,0,2,0,0,0,0,0
"5142",157000,870000,0,0,0,0,0,0,8,0,0,0,0,0
"5143",157000,878000,0,0,0,2,0,0,9,0,2,0,0,0
"5144",157000,886000,9,0,0,12,0,1,13,0,23,0,0,0
"5145",157000,894000,12,0,0,60,0,3,9,0,40,0,0,0
"5146",157000,902000,9,0,0,43,0,9,17,0,34,0,0,0
"5147",157000,910000,8,0,0,42,0,14,8,0,47,0,0,0
"5148",157000,918000,13,0,0,44,0,6,27,0,46,0,0,0
"5149",157000,926000,5,0,0,19,0,11,12,0,43,0,0,0
"5150",157000,934000,10,0,0,24,0,20,21,0,42,0,0,0
"5151",157000,942000,9,0,0,30,0,17,24,0,51,0,0,0
"5152",157000,950000,8,0,0,38,0,26,14,0,55,0,0,0
"5153",157000,958000,17,0,0,46,0,9,33,0,33,0,0,0
"5154",157000,966000,10,0,0,50,0,10,21,0,45,0,0,0
"5155",157000,974000,10,0,0,58,0,1,18,0,53,0,0,0
"5156",157000,982000,15,0,0,62,0,8,19,0,40,0,0,0
"5157",157000,990000,11,0,0,34,0,17,19,0,56,0,0,0
"5158",157000,998000,13,0,0,39,0,17,14,0,36,0,0,0
"5159",157000,1006000,7,0,0,45,0,7,16,0,58,0,0,3
"5160",157000,1014000,7,0,0,35,0,32,15,0,29,0,0,10
"5161",157000,1022000,9,0,1,21,0,38,12,0,41,0,0,12
"5162",157000,1030000,2,0,0,17,0,7,39,0,46,0,0,5
"5163",157000,1038000,1,0,0,8,0,0,84,0,8,0,0,0
"5164",157000,1046000,0,0,0,1,0,0,68,0,7,0,0,1
"5165",157000,1054000,0,0,0,2,0,0,79,0,1,0,0,9
"5166",157000,1062000,0,0,0,1,0,0,93,0,8,0,0,0
"5167",157000,1070000,0,0,0,0,0,0,91,0,21,0,0,2
"5168",157000,1078000,3,0,0,0,0,0,64,0,13,0,0,0
"5169",157000,1086000,0,0,0,3,0,0,45,0,1,0,0,3
"5170",157000,1094000,0,0,0,0,0,0,68,0,3,10,0,0
"5171",157000,1102000,0,0,0,0,0,0,58,0,5,21,0,3
"5172",157000,1110000,0,0,8,1,0,0,16,0,28,13,0,13
"5173",157000,1118000,3,0,6,5,0,1,18,0,49,27,1,26
"5174",157000,1126000,1,0,2,2,0,2,15,0,11,91,0,12
"5175",157000,1134000,4,0,2,1,0,0,25,0,6,69,3,26
"5176",157000,1142000,0,0,0,0,0,0,14,0,5,111,0,0
"5177",157000,1150000,1,0,0,0,0,0,1,0,5,83,3,7
"5178",157000,1158000,0,0,2,1,0,4,2,0,3,47,0,3
"5179",157000,1166000,0,0,2,2,0,0,2,0,2,97,0,5
"5180",157000,1174000,0,0,1,0,0,0,2,0,0,134,0,11
"5181",157000,1182000,3,0,3,1,0,0,12,0,21,86,3,6
"5182",157000,1190000,6,0,7,1,0,8,11,1,15,74,1,10
"5183",157000,1198000,1,0,4,0,0,0,4,1,10,65,1,17
"5184",157000,1206000,4,0,9,0,0,3,6,3,17,57,1,12
"5185",157000,1214000,1,0,10,1,0,12,12,2,18,37,3,12
"5186",157000,1222000,0,0,15,1,0,9,18,4,26,37,0,6
"5187",157000,1230000,0,0,2,1,0,0,0,0,1,0,0,0
"5188",157000,1238000,0,0,0,2,0,4,0,0,0,0,0,2
"5189",157000,1246000,3,0,12,0,0,20,3,32,9,3,8,12
"5190",157000,1254000,4,0,22,3,0,13,4,20,25,31,4,8
"5191",157000,1262000,0,0,4,1,0,1,5,1,10,90,3,5
"5192",157000,1270000,4,0,3,3,0,1,4,4,14,49,0,14
"5193",157000,1278000,9,0,7,10,0,9,4,15,24,12,2,20
"5194",157000,1286000,0,0,16,1,0,7,0,41,14,26,4,27
"5195",157000,1294000,4,0,23,7,0,3,0,19,16,23,18,28
"5196",157000,1302000,0,0,23,6,0,0,0,43,14,12,17,21
"5197",157000,1310000,4,0,12,7,0,0,0,28,23,3,33,30
"5198",157000,1318000,2,0,17,12,0,1,0,39,17,13,17,24
"5199",157000,1326000,9,0,10,5,0,0,0,44,6,8,20,29
"5200",157000,1334000,2,0,6,2,0,1,0,18,47,10,17,41
"5201",157000,1342000,1,0,2,1,0,0,1,5,13,0,0,9
"5202",157000,1350000,0,0,0,0,0,0,0,0,1,0,0,17
"5203",157000,1358000,0,0,0,0,0,0,0,0,3,0,16,41
"5204",157000,1366000,0,0,0,0,0,0,0,0,0,0,13,56
"5205",157000,1374000,0,0,5,0,0,0,0,3,19,0,32,50
"5206",157000,1382000,2,0,13,3,0,0,0,11,26,1,42,44
"5207",157000,1390000,2,0,6,2,0,0,0,9,13,7,30,60
"5208",157000,1398000,0,0,3,0,0,0,0,25,14,0,21,83
"5209",157000,1406000,1,0,10,2,0,0,0,31,11,8,24,59
"5210",157000,1414000,9,0,4,0,0,0,0,24,12,0,36,54
"5211",157000,1422000,2,0,2,0,0,1,0,16,23,0,20,68
"5212",157000,1430000,0,0,0,0,0,0,0,0,9,0,0,1
"5213",157000,1438000,0,0,0,0,0,0,0,0,0,0,0,0
"5214",157000,1446000,0,0,0,0,0,0,0,0,0,0,0,0
"5215",157000,1454000,0,0,0,0,0,0,0,0,0,0,0,0
"5216",157000,1462000,2,0,0,2,0,0,0,0,0,0,0,0
"5217",157000,1470000,0,0,0,0,0,0,0,0,2,0,0,0
"5218",157000,1478000,0,0,7,0,0,0,0,1,11,2,1,2
"5317",165000,830000,0,0,0,0,0,0,5,0,0,0,0,0
"5318",165000,838000,0,0,0,0,0,0,0,0,0,0,0,0
"5319",165000,846000,0,0,0,0,0,0,0,0,0,0,0,0
"5320",165000,854000,0,0,0,0,0,0,0,0,0,0,0,0
"5321",165000,862000,0,0,0,0,0,0,0,0,0,0,0,0
"5322",165000,870000,0,0,0,2,0,0,2,0,0,0,0,0
"5323",165000,878000,0,0,0,0,0,0,8,0,0,0,0,0
"5324",165000,886000,4,0,0,12,0,2,34,0,26,0,0,0
"5325",165000,894000,9,0,0,35,0,2,25,0,40,0,0,0
"5326",165000,902000,2,0,0,31,0,13,14,0,53,0,0,0
"5327",165000,910000,0,0,0,22,0,23,20,0,39,0,0,0
"5328",165000,918000,9,0,0,38,0,10,24,0,53,0,0,0
"5329",165000,926000,6,0,0,36,0,16,13,0,69,0,0,0
"5330",165000,934000,25,0,0,41,0,17,15,0,48,0,0,0
"5331",165000,942000,12,0,0,24,0,30,36,0,42,0,0,0
"5332",165000,950000,15,0,0,30,0,17,46,0,28,0,0,0
"5333",165000,958000,12,0,0,34,0,8,38,0,56,0,0,2
"5334",165000,966000,3,0,0,32,0,24,49,0,40,0,0,0
"5335",165000,974000,9,0,0,47,0,3,26,0,39,0,0,0
"5336",165000,982000,13,0,0,54,0,12,13,0,46,0,0,0
"5337",165000,990000,7,0,0,37,0,7,31,0,54,0,0,2
"5338",165000,998000,11,0,0,50,0,3,15,0,45,0,0,2
"5339",165000,1006000,13,0,0,45,0,14,10,0,41,0,0,4
"5340",165000,1014000,3,0,0,48,0,12,12,0,43,0,0,8
"5341",165000,1022000,2,0,0,30,0,26,16,0,46,0,0,12
"5342",165000,1030000,1,0,0,11,0,2,46,0,55,0,0,1
"5343",165000,1038000,2,0,0,0,0,0,36,0,8,0,0,0
"5344",165000,1046000,0,0,0,0,0,0,99,0,0,0,0,0
"5345",165000,1054000,4,0,7,1,0,1,93,0,4,0,0,17
"5346",165000,1062000,5,0,1,7,0,2,69,0,34,0,0,2
"5347",165000,1070000,13,0,7,16,0,6,34,0,61,0,0,2
"5348",165000,1078000,4,0,4,5,0,7,31,0,61,0,0,14
"5349",165000,1086000,3,0,6,4,0,3,48,0,35,0,0,17
"5350",165000,1094000,2,0,2,3,0,0,70,0,31,0,0,2
"5351",165000,1102000,0,0,1,0,0,0,58,0,17,3,0,4
"5352",165000,1110000,1,0,1,0,0,0,17,0,9,12,0,4
"5353",165000,1118000,3,0,15,4,0,11,6,0,18,49,3,36
"5354",165000,1126000,3,0,14,3,0,3,28,0,34,39,0,15
"5355",165000,1134000,1,0,5,0,0,0,52,0,15,22,1,14
"5356",165000,1142000,0,0,10,0,0,0,44,0,23,33,0,22
"5357",165000,1150000,2,0,2,0,0,0,5,0,5,99,2,15
"5358",165000,1158000,0,0,0,1,0,0,6,0,0,78,2,2
"5359",165000,1166000,1,0,0,0,0,0,2,0,0,58,0,3
"5360",165000,1174000,1,0,0,2,0,0,7,0,7,82,0,1
"5361",165000,1182000,0,0,5,0,0,0,1,0,5,61,3,1
"5362",165000,1190000,2,0,31,0,0,3,4,1,43,35,3,14
"5363",165000,1198000,1,0,38,0,0,6,4,2,45,38,3,25
"5364",165000,1206000,0,0,12,4,0,9,12,0,16,40,4,11
"5365",165000,1214000,2,0,11,1,0,6,2,4,16,46,2,1
"5366",165000,1222000,1,0,11,2,0,4,6,2,36,41,2,1
"5367",165000,1230000,0,0,0,1,0,1,6,1,2,1,0,1
"5368",165000,1238000,2,0,1,1,0,9,1,0,4,0,0,14
"5369",165000,1246000,2,0,4,2,0,6,1,15,12,4,2,13
"5370",165000,1254000,1,0,3,1,0,10,7,7,31,50,4,6
"5371",165000,1262000,0,0,3,0,0,0,1,2,13,95,0,13
"5372",165000,1270000,0,0,9,3,0,3,6,9,32,32,10,35
"5373",165000,1278000,1,0,17,3,0,2,1,21,27,27,7,38
"5374",165000,1286000,1,0,10,1,0,2,1,13,22,18,6,58
"5375",165000,1294000,1,0,17,5,0,1,1,25,11,27,27,39
"5376",165000,1302000,0,0,16,3,0,0,0,73,4,12,15,31
"5377",165000,1310000,2,0,17,3,0,0,0,55,7,3,30,38
"5378",165000,1318000,4,0,26,6,0,0,0,44,7,24,12,25
"5379",165000,1326000,3,0,18,3,0,0,1,43,13,31,17,15
"5380",165000,1334000,0,0,3,1,0,1,0,24,3,12,21,90
"5381",165000,1342000,0,0,4,0,0,0,0,23,5,9,5,78
"5382",165000,1350000,1,0,0,0,0,0,0,1,8,1,6,47
"5383",165000,1358000,0,0,1,0,0,0,0,4,0,0,11,81
"5384",165000,1366000,0,0,0,0,0,0,0,1,0,0,9,56
"5385",165000,1374000,0,0,1,0,0,0,0,0,3,0,26,97
"5386",165000,1382000,2,0,3,0,0,0,0,4,13,0,33,89
"5387",165000,1390000,1,0,6,0,0,0,0,25,11,2,40,58
"5388",165000,1398000,1,0,3,0,0,0,0,10,9,1,29,89
"5389",165000,1406000,1,0,2,1,0,0,0,16,12,1,49,45
"5497",173000,830000,2,0,0,0,0,0,6,0,0,0,0,0
"5498",173000,838000,0,0,0,0,0,0,9,0,0,0,0,0
"5499",173000,846000,0,0,0,0,0,0,8,0,0,0,0,0
"5500",173000,854000,0,0,0,0,0,0,8,0,0,0,0,0
"5501",173000,862000,0,0,0,0,0,0,6,0,0,0,0,0
"5502",173000,870000,0,0,0,2,0,1,0,0,1,0,0,0
"5503",173000,878000,1,0,0,0,0,1,12,0,7,0,0,0
"5504",173000,886000,0,0,0,4,0,0,30,0,5,0,0,0
"5505",173000,894000,0,0,0,6,0,0,60,0,24,0,0,0
"5506",173000,902000,2,0,0,14,0,11,54,0,39,0,0,0
"5507",173000,910000,5,0,0,59,0,6,20,0,46,0,0,0
"5508",173000,918000,11,0,0,48,0,15,18,0,44,0,0,0
"5509",173000,926000,7,0,0,59,0,10,24,0,40,0,0,0
"5510",173000,934000,12,0,0,51,0,10,26,0,37,0,0,0
"5511",173000,942000,4,0,0,35,0,1,26,0,67,0,0,0
"5512",173000,950000,3,0,0,16,0,3,48,0,45,0,0,0
"5513",173000,958000,1,0,0,24,0,3,49,0,49,0,0,0
"5514",173000,966000,3,0,1,27,0,12,63,0,28,0,0,0
"5515",173000,974000,5,0,0,16,0,23,35,0,27,0,0,2
"5516",173000,982000,3,0,0,25,0,26,32,0,52,0,0,0
"5517",173000,990000,2,0,0,34,0,26,18,0,64,0,0,0
"5518",173000,998000,5,0,0,38,0,12,21,0,49,0,0,0
"5519",173000,1006000,2,0,0,37,0,4,28,0,48,0,0,3
"5520",173000,1014000,2,0,0,19,0,8,52,0,37,0,0,0
"5521",173000,1022000,4,0,0,11,0,1,33,0,7,0,0,1
"5522",173000,1030000,0,0,0,0,0,0,66,0,9,0,0,0
"5523",173000,1038000,2,0,0,1,0,0,84,0,5,0,0,10
"5524",173000,1046000,1,0,1,0,0,0,93,0,9,0,0,23
"5525",173000,1054000,0,0,0,4,0,1,100,0,2,0,0,12
"5526",173000,1062000,38,0,0,22,0,7,40,0,36,2,0,0
"5527",173000,1070000,27,0,8,20,0,29,16,0,29,0,0,12
"5528",173000,1078000,16,0,14,15,0,33,14,0,26,0,1,17
"5529",173000,1086000,15,0,9,7,0,24,22,0,17,2,0,62
"5530",173000,1094000,10,0,9,3,0,22,8,0,19,13,6,66
"5531",173000,1102000,3,0,10,2,0,3,17,0,21,37,7,16
"5532",173000,1110000,2,0,6,3,0,1,15,1,18,33,2,12
"5533",173000,1118000,5,0,10,4,0,9,16,3,14,28,11,40
"5534",173000,1126000,1,0,19,2,0,12,35,0,25,19,4,25
"5535",173000,1134000,0,0,11,2,0,4,40,0,47,21,2,18
"5536",173000,1142000,2,0,2,1,0,0,33,1,33,38,1,23
"5537",173000,1150000,1,0,4,3,0,0,7,0,10,86,1,17
"5538",173000,1158000,3,0,1,4,0,1,6,0,8,86,2,10
"5539",173000,1166000,1,0,3,2,0,0,5,0,11,82,1,2
"5540",173000,1174000,2,0,0,2,0,0,0,0,6,117,0,0
"5541",173000,1182000,0,0,4,0,0,1,2,0,6,83,1,4
"5542",173000,1190000,2,0,28,0,0,3,9,0,30,60,5,7
"5543",173000,1198000,1,0,32,1,0,19,11,9,31,23,3,13
"5544",173000,1206000,1,0,22,0,0,2,4,13,18,45,8,19
"5545",173000,1214000,2,0,11,1,0,13,1,22,24,17,7,12
"5546",173000,1222000,2,0,6,2,0,4,7,2,37,34,0,3
"5547",173000,1230000,4,0,5,2,0,15,4,27,14,10,8,32
"5548",173000,1238000,2,0,7,1,0,9,2,17,10,0,25,45
"5549",173000,1246000,0,0,0,1,0,1,5,9,13,1,5,59
"5550",173000,1254000,7,0,4,0,0,0,0,10,6,55,1,38
"5551",173000,1262000,0,0,0,0,0,0,2,4,0,2,0,2
"5552",173000,1270000,0,0,7,3,0,4,2,9,6,4,2,30
"5553",173000,1278000,0,0,3,6,0,1,0,30,20,24,9,43
"5554",173000,1286000,0,0,10,3,0,0,1,13,11,33,19,44
"5555",173000,1294000,5,0,10,11,0,0,2,15,23,6,37,39
"5556",173000,1302000,8,0,8,10,0,1,0,26,41,2,33,21
"5557",173000,1310000,5,0,10,3,0,1,0,26,21,7,16,30
"5558",173000,1318000,1,0,16,0,0,0,0,33,10,21,34,29
"5559",173000,1326000,2,0,11,2,0,1,0,45,8,28,19,46
"5560",173000,1334000,0,0,5,0,0,0,0,13,1,7,19,101
"5561",173000,1342000,4,0,4,0,0,0,0,28,4,1,8,101
"5562",173000,1350000,0,0,1,0,0,0,0,3,8,1,16,81
"5563",173000,1358000,0,0,0,0,0,0,0,3,0,0,54,72
"5564",173000,1366000,0,0,0,0,0,0,0,0,0,0,37,22
"5565",173000,1374000,0,0,3,0,0,0,0,0,3,1,47,106
"5566",173000,1382000,0,0,9,0,0,0,0,14,5,0,27,101
"5567",173000,1390000,4,0,6,0,0,0,1,31,16,0,56,36
"5568",173000,1398000,1,0,6,0,0,0,0,20,0,0,36,83
"5569",173000,1406000,1,0,3,0,0,0,0,7,4,0,44,29
"5676",181000,822000,0,0,0,0,0,0,77,0,0,0,0,0
"5677",181000,830000,0,0,0,0,0,0,109,0,0,0,0,0
"5678",181000,838000,1,0,0,0,0,1,90,0,1,0,0,0
"5679",181000,846000,0,0,0,0,0,0,91,0,0,0,0,0
"5680",181000,854000,0,0,0,0,0,0,24,0,0,0,0,0
"5681",181000,862000,0,0,0,0,0,0,0,0,0,0,0,0
"5682",181000,870000,0,0,0,0,0,0,13,0,3,0,0,0
"5683",181000,878000,1,0,0,2,0,0,23,0,7,0,0,0
"5684",181000,886000,0,0,0,0,0,0,25,0,1,0,0,0
"5685",181000,894000,0,0,0,2,0,0,75,0,2,0,0,0
"5686",181000,902000,2,0,0,15,0,9,51,0,26,0,0,0
"5687",181000,910000,3,0,0,41,0,19,17,0,64,0,0,0
"5688",181000,918000,1,0,0,37,0,13,23,0,66,0,0,2
